group,id,course,semester,grade
2,602,Music and Dance,1,13
2,602,Music and Dance,1,12
2,602,Music and Dance,1,10
2,602,Music and Dance,1,13
2,602,Music and Dance,1,7
2,602,Spirituality and Rituals,2,7.25
2,602,Spirituality and Rituals,2,10
2,602,Spirituality and Rituals,2,14.5
2,602,Spirituality and Rituals,2,14
2,602,Spirituality and Rituals,2,10.75
2,602,Spirituality and Rituals,2,7.75
2,602,Spirituality and Rituals,2,11
2,602,Spirituality and Rituals,2,12.5
2,602,Traditional Medicine and Herbalism,2,10.5
2,602,Traditional Medicine and Herbalism,2,8
2,602,Traditional Medicine and Herbalism,2,8
2,602,Traditional Medicine and Herbalism,2,8
2,602,Traditional Medicine and Herbalism,2,7.5
2,602,Traditional Medicine and Herbalism,2,12
2,607,Agriculture and Horticulture,1,9
2,607,Agriculture and Horticulture,1,13
2,607,Agriculture and Horticulture,1,8
2,607,Agriculture and Horticulture,1,8
2,607,Agriculture and Horticulture,1,6
2,607,Agriculture and Horticulture,1,13
2,607,Agriculture and Horticulture,1,6
2,607,Agriculture and Horticulture,1,9
2,607,Architecture and Sculpture,1,10.2
2,607,Architecture and Sculpture,1,12.2
2,607,Architecture and Sculpture,1,10.5
2,607,Astrology and Divination,1,12.5
2,607,Astrology and Divination,1,10.5
2,607,Astrology and Divination,1,15
2,607,Astrology and Divination,1,12.5
2,607,Buddhist Philosophy and Meditation,1,12.4
2,607,Buddhist Philosophy and Meditation,1,12
2,607,Buddhist Philosophy and Meditation,1,11.7
2,607,Buddhist Philosophy and Meditation,1,9.6
2,607,Buddhist Philosophy and Meditation,1,9.1
2,607,Buddhist Philosophy and Meditation,1,8.7
2,607,Buddhist Philosophy and Meditation,1,13
2,607,Buddhist Philosophy and Meditation,1,12.1
2,607,Buddhist Philosophy and Meditation,1,9.9
2,607,History and Civilization of Southeast Asia,1,11
2,607,History and Civilization of Southeast Asia,1,8.5
2,607,History and Civilization of Southeast Asia,1,12
2,607,History and Civilization of Southeast Asia,1,7
2,607,History and Civilization of Southeast Asia,1,11
2,607,History and Civilization of Southeast Asia,1,7
2,607,History and Civilization of Southeast Asia,1,10
2,607,History and Civilization of Southeast Asia,1,10
2,607,History and Civilization of Southeast Asia,1,11.5
2,607,Language and Linguistics,1,5.5
2,607,Language and Linguistics,1,8.75
2,607,Language and Linguistics,1,9.5
2,607,Language and Linguistics,1,6.25
2,607,Language and Linguistics,1,8
2,607,Language and Linguistics,1,8.75
2,607,Language and Linguistics,1,10
2,607,Language and Linguistics,1,9.75
2,607,Martial Arts and Self-Defense,2,14.1
2,607,Martial Arts and Self-Defense,2,15.7
2,607,Martial Arts and Self-Defense,2,16.1
2,607,Martial Arts and Self-Defense,2,17.7
2,607,Martial Arts and Self-Defense,2,17.6
2,607,Music and Dance,1,14
2,607,Music and Dance,1,15
2,607,Music and Dance,1,20
2,607,Music and Dance,1,15.5
2,607,Music and Dance,1,13.5
2,607,Music and Dance,1,18
2,607,Music and Dance,1,17
2,607,Music and Dance,1,19.5
2,607,Music and Dance,1,14.5
2,607,Spirituality and Rituals,2,11.5
2,607,Spirituality and Rituals,2,15.25
2,607,Spirituality and Rituals,2,14.25
2,607,Spirituality and Rituals,2,8.5
2,607,Spirituality and Rituals,2,13
2,607,Spirituality and Rituals,2,11.75
2,607,Spirituality and Rituals,2,12
2,607,Spirituality and Rituals,2,7.25
2,607,Traditional Medicine and Herbalism,2,10
2,607,Traditional Medicine and Herbalism,2,6
2,607,Traditional Medicine and Herbalism,2,9.5
2,607,Traditional Medicine and Herbalism,2,8.5
2,607,Traditional Medicine and Herbalism,2,10
2,607,Traditional Medicine and Herbalism,2,12.5
2,607,Traditional Medicine and Herbalism,2,2
2,694,Agriculture and Horticulture,1,9
2,694,Agriculture and Horticulture,1,12
2,694,Agriculture and Horticulture,1,7
2,694,Agriculture and Horticulture,1,10
2,694,Agriculture and Horticulture,1,8
2,694,Agriculture and Horticulture,1,9
2,694,Agriculture and Horticulture,1,9
2,694,Agriculture and Horticulture,1,11
2,694,Agriculture and Horticulture,1,10
2,694,Architecture and Sculpture,1,10.5
2,694,Architecture and Sculpture,1,9.5
2,694,Architecture and Sculpture,1,11
2,694,Astrology and Divination,1,15
2,694,Astrology and Divination,1,14
2,694,Astrology and Divination,1,12
2,694,Astrology and Divination,1,14
2,694,Astrology and Divination,1,12.5
2,694,Buddhist Philosophy and Meditation,1,11.9
2,694,Buddhist Philosophy and Meditation,1,8.6
2,694,Buddhist Philosophy and Meditation,1,10.5
2,694,Buddhist Philosophy and Meditation,1,10.2
2,694,Buddhist Philosophy and Meditation,1,14
2,694,Buddhist Philosophy and Meditation,1,8.7
2,694,Buddhist Philosophy and Meditation,1,9.1
2,694,Buddhist Philosophy and Meditation,1,10.6
2,694,Buddhist Philosophy and Meditation,1,9.5
2,694,History and Civilization of Southeast Asia,1,9
2,694,History and Civilization of Southeast Asia,1,8.5
2,694,History and Civilization of Southeast Asia,1,12
2,694,History and Civilization of Southeast Asia,1,11
2,694,History and Civilization of Southeast Asia,1,8
2,694,History and Civilization of Southeast Asia,1,6
2,694,History and Civilization of Southeast Asia,1,10.5
2,694,History and Civilization of Southeast Asia,1,13.5
2,694,Language and Linguistics,1,9
2,694,Language and Linguistics,1,8.25
2,694,Language and Linguistics,1,7.75
2,694,Language and Linguistics,1,9.75
2,694,Language and Linguistics,1,8.75
2,694,Language and Linguistics,1,9.75
2,694,Language and Linguistics,1,8.75
2,694,Language and Linguistics,1,8
2,694,Martial Arts and Self-Defense,2,15.5
2,694,Martial Arts and Self-Defense,2,15.1
2,694,Martial Arts and Self-Defense,2,13.1
2,694,Martial Arts and Self-Defense,2,13.8
2,694,Martial Arts and Self-Defense,2,13.8
2,694,Music and Dance,1,17
2,694,Music and Dance,1,15
2,694,Music and Dance,1,14
2,694,Music and Dance,1,11.5
2,694,Music and Dance,1,19
2,694,Music and Dance,1,13.5
2,694,Music and Dance,1,18
2,694,Music and Dance,1,18
2,694,Music and Dance,1,12
2,694,Spirituality and Rituals,2,16.25
2,694,Spirituality and Rituals,2,13.5
2,694,Spirituality and Rituals,2,11.75
2,694,Spirituality and Rituals,2,10.5
2,694,Spirituality and Rituals,2,9.25
2,694,Spirituality and Rituals,2,12.5
2,694,Spirituality and Rituals,2,7.75
2,694,Spirituality and Rituals,2,8
2,694,Traditional Medicine and Herbalism,2,13
2,694,Traditional Medicine and Herbalism,2,10.5
2,694,Traditional Medicine and Herbalism,2,10.5
2,694,Traditional Medicine and Herbalism,2,8.5
2,694,Traditional Medicine and Herbalism,2,9
2,694,Traditional Medicine and Herbalism,2,3.5
2,694,Traditional Medicine and Herbalism,2,14.5
2,767,Agriculture and Horticulture,1,7
2,767,Agriculture and Horticulture,1,11
2,767,Agriculture and Horticulture,1,10
2,767,Agriculture and Horticulture,1,12
2,767,Agriculture and Horticulture,1,9
2,767,Agriculture and Horticulture,1,12
2,767,Agriculture and Horticulture,1,12
2,767,Agriculture and Horticulture,1,9
2,767,Architecture and Sculpture,1,13.1
2,767,Architecture and Sculpture,1,10.6
2,767,Architecture and Sculpture,1,9.8
2,767,Astrology and Divination,1,10
2,767,Astrology and Divination,1,11
2,767,Astrology and Divination,1,12.5
2,767,Astrology and Divination,1,11.5
2,767,Buddhist Philosophy and Meditation,1,7.1
2,767,Buddhist Philosophy and Meditation,1,9.9
2,767,Buddhist Philosophy and Meditation,1,8.4
2,767,Buddhist Philosophy and Meditation,1,12.2
2,767,Buddhist Philosophy and Meditation,1,13.2
2,767,Buddhist Philosophy and Meditation,1,11.2
2,767,Buddhist Philosophy and Meditation,1,10.2
2,767,Buddhist Philosophy and Meditation,1,11
2,767,Buddhist Philosophy and Meditation,1,10.6
2,767,History and Civilization of Southeast Asia,1,14.5
2,767,History and Civilization of Southeast Asia,1,9
2,767,History and Civilization of Southeast Asia,1,11.5
2,767,History and Civilization of Southeast Asia,1,11
2,767,History and Civilization of Southeast Asia,1,10
2,767,History and Civilization of Southeast Asia,1,11.5
2,767,History and Civilization of Southeast Asia,1,12.5
2,767,History and Civilization of Southeast Asia,1,8.5
2,767,Language and Linguistics,1,8.25
2,767,Language and Linguistics,1,8.5
2,767,Language and Linguistics,1,7.75
2,767,Language and Linguistics,1,6.25
2,767,Language and Linguistics,1,6.75
2,767,Language and Linguistics,1,10
2,767,Language and Linguistics,1,10.5
2,767,Martial Arts and Self-Defense,2,13.2
2,767,Martial Arts and Self-Defense,2,16.5
2,767,Martial Arts and Self-Defense,2,14.6
2,767,Martial Arts and Self-Defense,2,15.4
2,767,Martial Arts and Self-Defense,2,12.4
2,767,Music and Dance,1,10
2,767,Music and Dance,1,20
2,767,Music and Dance,1,14.5
2,767,Music and Dance,1,12
2,767,Music and Dance,1,10
2,767,Music and Dance,1,14.5
2,767,Music and Dance,1,13
2,767,Music and Dance,1,17
2,767,Spirituality and Rituals,2,13.25
2,767,Spirituality and Rituals,2,14.75
2,767,Spirituality and Rituals,2,6.75
2,767,Spirituality and Rituals,2,12
2,767,Spirituality and Rituals,2,8.25
2,767,Spirituality and Rituals,2,3.5
2,767,Spirituality and Rituals,2,11
2,767,Spirituality and Rituals,2,9.75
2,767,Traditional Medicine and Herbalism,2,11
2,767,Traditional Medicine and Herbalism,2,8.5
2,767,Traditional Medicine and Herbalism,2,11.5
2,767,Traditional Medicine and Herbalism,2,5
2,767,Traditional Medicine and Herbalism,2,8.5
2,767,Traditional Medicine and Herbalism,2,11.5
2,767,Traditional Medicine and Herbalism,2,10
2,791,Agriculture and Horticulture,1,8
2,791,Agriculture and Horticulture,1,9
2,791,Agriculture and Horticulture,1,14
2,791,Agriculture and Horticulture,1,9
2,791,Agriculture and Horticulture,1,11
2,791,Agriculture and Horticulture,1,15
2,791,Agriculture and Horticulture,1,11
2,791,Agriculture and Horticulture,1,9
2,791,Agriculture and Horticulture,1,11
2,791,Architecture and Sculpture,1,13.6
2,791,Architecture and Sculpture,1,9.3
2,791,Architecture and Sculpture,1,12.4
2,791,Astrology and Divination,1,13
2,791,Astrology and Divination,1,13.5
2,791,Astrology and Divination,1,13
2,791,Astrology and Divination,1,13
2,791,Astrology and Divination,1,12.5
2,791,Buddhist Philosophy and Meditation,1,11.9
2,791,Buddhist Philosophy and Meditation,1,13.6
2,791,Buddhist Philosophy and Meditation,1,11.9
2,791,Buddhist Philosophy and Meditation,1,10.5
2,791,Buddhist Philosophy and Meditation,1,9.6
2,791,Buddhist Philosophy and Meditation,1,8.3
2,791,Buddhist Philosophy and Meditation,1,10.9
2,791,Buddhist Philosophy and Meditation,1,10.4
2,791,Buddhist Philosophy and Meditation,1,12.5
2,791,History and Civilization of Southeast Asia,1,8.5
2,791,History and Civilization of Southeast Asia,1,12
2,791,History and Civilization of Southeast Asia,1,9.5
2,791,History and Civilization of Southeast Asia,1,13
2,791,History and Civilization of Southeast Asia,1,8.5
2,791,History and Civilization of Southeast Asia,1,12.5
2,791,History and Civilization of Southeast Asia,1,8.5
2,791,History and Civilization of Southeast Asia,1,8.5
2,791,History and Civilization of Southeast Asia,1,8.5
2,791,Language and Linguistics,1,7.5
2,791,Language and Linguistics,1,7.5
2,791,Language and Linguistics,1,11
2,791,Language and Linguistics,1,10
2,791,Language and Linguistics,1,8.75
2,791,Language and Linguistics,1,9.25
2,791,Language and Linguistics,1,7.5
2,791,Language and Linguistics,1,8.5
2,791,Martial Arts and Self-Defense,2,14.5
2,791,Martial Arts and Self-Defense,2,17
2,791,Martial Arts and Self-Defense,2,16.2
2,791,Martial Arts and Self-Defense,2,12.3
2,791,Martial Arts and Self-Defense,2,11.7
2,791,Martial Arts and Self-Defense,2,11.3
2,791,Music and Dance,1,14.5
2,791,Music and Dance,1,15.5
2,791,Music and Dance,1,14.5
2,791,Music and Dance,1,13.5
2,791,Music and Dance,1,12
2,791,Music and Dance,1,12.5
2,791,Music and Dance,1,12.5
2,791,Music and Dance,1,13
2,791,Music and Dance,1,10
2,791,Spirituality and Rituals,2,9.5
2,791,Spirituality and Rituals,2,14
2,791,Spirituality and Rituals,2,8.25
2,791,Spirituality and Rituals,2,9.75
2,791,Spirituality and Rituals,2,7.5
2,791,Spirituality and Rituals,2,15.25
2,791,Spirituality and Rituals,2,10
2,791,Spirituality and Rituals,2,11.75
2,791,Traditional Medicine and Herbalism,2,8
2,791,Traditional Medicine and Herbalism,2,14
2,791,Traditional Medicine and Herbalism,2,8.5
2,791,Traditional Medicine and Herbalism,2,8
2,791,Traditional Medicine and Herbalism,2,8
2,791,Traditional Medicine and Herbalism,2,9.5
2,792,Agriculture and Horticulture,1,16
2,792,Agriculture and Horticulture,1,9
2,792,Agriculture and Horticulture,1,12
2,792,Agriculture and Horticulture,1,6
2,792,Agriculture and Horticulture,1,7
2,792,Agriculture and Horticulture,1,8
2,792,Agriculture and Horticulture,1,14
2,792,Agriculture and Horticulture,1,9
2,792,Agriculture and Horticulture,1,10
2,792,Architecture and Sculpture,1,12
2,792,Architecture and Sculpture,1,10.8
2,792,Architecture and Sculpture,1,11.9
2,792,Astrology and Divination,1,12
2,792,Astrology and Divination,1,11.5
2,792,Astrology and Divination,1,10.5
2,792,Astrology and Divination,1,13.5
2,792,Buddhist Philosophy and Meditation,1,12
2,792,Buddhist Philosophy and Meditation,1,10.9
2,792,Buddhist Philosophy and Meditation,1,9.9
2,792,Buddhist Philosophy and Meditation,1,8.6
2,792,Buddhist Philosophy and Meditation,1,13.4
2,792,Buddhist Philosophy and Meditation,1,8.4
2,792,Buddhist Philosophy and Meditation,1,12.1
2,792,Buddhist Philosophy and Meditation,1,11.1
2,792,History and Civilization of Southeast Asia,1,10
2,792,History and Civilization of Southeast Asia,1,11
2,792,History and Civilization of Southeast Asia,1,10.5
2,792,History and Civilization of Southeast Asia,1,11.5
2,792,History and Civilization of Southeast Asia,1,7
2,792,History and Civilization of Southeast Asia,1,2
2,792,History and Civilization of Southeast Asia,1,9
2,792,History and Civilization of Southeast Asia,1,8.5
2,792,History and Civilization of Southeast Asia,1,13.5
2,792,Language and Linguistics,1,7.75
2,792,Language and Linguistics,1,7.5
2,792,Language and Linguistics,1,9.75
2,792,Language and Linguistics,1,8.75
2,792,Language and Linguistics,1,8.75
2,792,Language and Linguistics,1,9.25
2,792,Language and Linguistics,1,9.5
2,792,Language and Linguistics,1,6.75
2,792,Martial Arts and Self-Defense,2,15.6
2,792,Martial Arts and Self-Defense,2,13.9
2,792,Martial Arts and Self-Defense,2,16.1
2,792,Martial Arts and Self-Defense,2,12.4
2,792,Martial Arts and Self-Defense,2,15.2
2,792,Martial Arts and Self-Defense,2,17.6
2,792,Music and Dance,1,17
2,792,Music and Dance,1,12
2,792,Music and Dance,1,9
2,792,Music and Dance,1,14.5
2,792,Music and Dance,1,17
2,792,Music and Dance,1,13.5
2,792,Music and Dance,1,20
2,792,Music and Dance,1,9
2,792,Music and Dance,1,20
2,792,Spirituality and Rituals,2,12.75
2,792,Spirituality and Rituals,2,7.25
2,792,Spirituality and Rituals,2,14.75
2,792,Spirituality and Rituals,2,10.75
2,792,Spirituality and Rituals,2,9.5
2,792,Spirituality and Rituals,2,10
2,792,Traditional Medicine and Herbalism,2,8.5
2,792,Traditional Medicine and Herbalism,2,8.5
2,792,Traditional Medicine and Herbalism,2,7
2,792,Traditional Medicine and Herbalism,2,7.5
2,792,Traditional Medicine and Herbalism,2,7
2,792,Traditional Medicine and Herbalism,2,12
2,792,Traditional Medicine and Herbalism,2,9
2,826,Agriculture and Horticulture,1,10
2,826,Agriculture and Horticulture,1,11
2,826,Agriculture and Horticulture,1,6
2,826,Agriculture and Horticulture,1,9
2,826,Agriculture and Horticulture,1,3
2,826,Agriculture and Horticulture,1,12
2,826,Agriculture and Horticulture,1,8
2,826,Agriculture and Horticulture,1,14
2,826,Agriculture and Horticulture,1,16
2,826,Architecture and Sculpture,1,8.3
2,826,Architecture and Sculpture,1,11
2,826,Architecture and Sculpture,1,13.2
2,826,Astrology and Divination,1,17
2,826,Astrology and Divination,1,12
2,826,Astrology and Divination,1,13
2,826,Astrology and Divination,1,10
2,826,Astrology and Divination,1,13
2,826,Buddhist Philosophy and Meditation,1,11.8
2,826,Buddhist Philosophy and Meditation,1,11.3
2,826,Buddhist Philosophy and Meditation,1,9.8
2,826,Buddhist Philosophy and Meditation,1,11.5
2,826,Buddhist Philosophy and Meditation,1,11.6
2,826,Buddhist Philosophy and Meditation,1,10.7
2,826,Buddhist Philosophy and Meditation,1,9.5
2,826,Buddhist Philosophy and Meditation,1,8.3
2,826,Buddhist Philosophy and Meditation,1,9.8
2,826,History and Civilization of Southeast Asia,1,8.5
2,826,History and Civilization of Southeast Asia,1,13
2,826,History and Civilization of Southeast Asia,1,8.5
2,826,History and Civilization of Southeast Asia,1,5.5
2,826,History and Civilization of Southeast Asia,1,12.5
2,826,History and Civilization of Southeast Asia,1,9.5
2,826,History and Civilization of Southeast Asia,1,4
2,826,History and Civilization of Southeast Asia,1,14.5
2,826,History and Civilization of Southeast Asia,1,11
2,826,Language and Linguistics,1,8.75
2,826,Language and Linguistics,1,10.25
2,826,Language and Linguistics,1,8.25
2,826,Language and Linguistics,1,7.5
2,826,Language and Linguistics,1,6
2,826,Language and Linguistics,1,8.5
2,826,Language and Linguistics,1,9.25
2,826,Language and Linguistics,1,8.25
2,826,Martial Arts and Self-Defense,2,17.2
2,826,Martial Arts and Self-Defense,2,14.9
2,826,Martial Arts and Self-Defense,2,16.2
2,826,Martial Arts and Self-Defense,2,14.2
2,826,Martial Arts and Self-Defense,2,14
2,826,Music and Dance,1,16.5
2,826,Music and Dance,1,13.5
2,826,Music and Dance,1,16.5
2,826,Music and Dance,1,10
2,826,Music and Dance,1,15.5
2,826,Music and Dance,1,17.5
2,826,Music and Dance,1,11
2,826,Music and Dance,1,10
2,826,Spirituality and Rituals,2,6
2,826,Spirituality and Rituals,2,9.75
2,826,Spirituality and Rituals,2,8
2,826,Spirituality and Rituals,2,11.5
2,826,Spirituality and Rituals,2,12
2,826,Spirituality and Rituals,2,12.25
2,826,Spirituality and Rituals,2,7
2,826,Traditional Medicine and Herbalism,2,8.5
2,826,Traditional Medicine and Herbalism,2,6
2,826,Traditional Medicine and Herbalism,2,5.5
2,826,Traditional Medicine and Herbalism,2,8
